beaglebone,21.1,48.6,22.00,89955.00,992.77,89952.00,7.8232,0.166666666667,225,Sun Mar 20 03:24:04 IST 2016,
beaglebone,21.8,48.7,22.20,89957.00,992.68,89965.00,0.0,0.0,225,Sun Mar 20 03:27:05 IST 2016,
beaglebone,21.7,48.9,22.30,89951.00,992.86,89952.00,0.0,0.0,225,Sun Mar 20 03:30:04 IST 2016,
beaglebone,21.7,49.9,22.30,89945.00,993.96,89948.00,0.0,0.0,225,Sun Mar 20 03:33:06 IST 2016,
beaglebone,21.6,49.7,22.30,89942.00,994.05,89945.00,0.0,0.0,225,Sun Mar 20 03:36:03 IST 2016,
beaglebone,21.8,50.5,22.40,89947.00,993.78,89938.00,0.0,0.0,225,Sun Mar 20 03:39:06 IST 2016,
beaglebone,21.7,50.5,22.50,89933.00,994.42,89940.00,0.0,0.0,225,Sun Mar 20 03:42:03 IST 2016,
beaglebone,22.0,50.3,22.60,89927.00,994.79,89943.00,0.0,0.0,225,Sun Mar 20 03:45:03 IST 2016,
beaglebone,22.1,49.8,22.70,89932.00,994.88,89932.00,0.0,0.0,225,Mon Mar  2 02:18:07 IST 2015,
beaglebone,22.1,50.1,22.70,89926.00,995.34,89931.00,0.0,0.0,225,Sun Mar 20 03:51:03 IST 2016,
beaglebone,22.0,48.8,22.70,89920.00,995.71,89930.00,0.0,0.0,225,Sun Mar 20 03:54:03 IST 2016,
beaglebone,22.2,47.8,22.80,89918.00,995.89,89914.00,0.0,0.0,225,Mon Mar  2 02:18:03 IST 2015,
beaglebone,22.2,48.7,22.80,89918.00,996.62,89919.00,0.0,0.0,225,Sun Mar 20 04:03:12 IST 2016,
beaglebone,22.2,47.8,22.90,89909.00,997.17,89915.00,0.0,0.0,225,Mon Mar  2 02:18:03 IST 2015,
beaglebone,22.3,49.0,22.90,89909.00,997.36,89905.00,0.0,0.0,225,Mon Mar  2 02:18:04 IST 2015,
beaglebone,22.4,46.9,23.00,89915.00,997.17,89909.00,0.0,0.0,225,Sun Mar 20 04:12:03 IST 2016,
